momento,distribuzione,algoritmo,stima,esecuzione,cpu_percent,max_RSS,max_RSS_unit
f1,poisson,ams,151,0.000464,0,992,kbytes
f1,poisson,ams,151,0.000464,0,992,kbytes
f1,poisson,ams,151,0.000478,0,992,kbytes
f1,poisson,ams,151,0.000474,0,992,kbytes
f1,poisson,ams,151,0.000473,0,992,kbytes
f1,poisson,ams,151,0.000463,0,992,kbytes
f1,poisson,ams,151,0.000462,0,992,kbytes
f1,poisson,ams,151,0.000475,0,992,kbytes
f1,poisson,ams,151,0.000470,0,992,kbytes
f1,poisson,ams,151,0.000472,0,992,kbytes
f1,poisson,ams,151,0.000464,0,992,kbytes
f1,poisson,ams,151,0.000462,0,992,kbytes
f1,poisson,ams,151,0.000463,0,992,kbytes
f1,poisson,ams,151,0.000466,0,992,kbytes
f1,poisson,ams,151,0.000468,0,992,kbytes
f1,poisson,ams,151,0.000462,0,992,kbytes
f1,poisson,ams,151,0.000464,0,992,kbytes
f1,poisson,ams,151,0.000475,0,992,kbytes
f1,poisson,ams,151,0.000474,0,992,kbytes
f1,poisson,ams,151,0.000465,0,992,kbytes
f1,poisson,ams,151,0.000463,0,992,kbytes
f1,poisson,ams,151,0.000475,0,992,kbytes
f1,poisson,ams,151,0.000464,0,992,kbytes
f1,poisson,ams,151,0.000463,0,992,kbytes
f1,poisson,ams,151,0.000470,0,992,kbytes
f1,poisson,ams,151,0.000465,0,992,kbytes
f1,poisson,ams,151,0.000466,0,992,kbytes
f1,poisson,ams,151,0.000474,0,992,kbytes
f1,poisson,ams,151,0.000474,0,992,kbytes
f1,poisson,ams,151,0.000463,0,992,kbytes
f1,poisson,ams,151,0.000475,0,992,kbytes
f1,poisson,ams,151,0.000463,0,992,kbytes
f1,poisson,ams,151,0.000474,0,992,kbytes
f1,poisson,ams,151,0.000476,0,992,kbytes
f1,poisson,ams,151,0.000478,0,992,kbytes
f1,poisson,ams,151,0.000475,0,992,kbytes
f1,poisson,ams,151,0.000465,0,992,kbytes
f1,poisson,ams,151,0.000463,0,992,kbytes
f1,poisson,ams,151,0.000465,0,992,kbytes
f1,poisson,ams,151,0.000468,0,992,kbytes
f1,poisson,ams,151,0.000462,0,992,kbytes
f1,poisson,ams,151,0.000474,0,992,kbytes
f1,poisson,ams,151,0.000462,0,992,kbytes
f1,poisson,ams,151,0.000465,0,992,kbytes
f1,poisson,ams,151,0.000473,0,992,kbytes
f1,poisson,ams,151,0.000477,0,992,kbytes
f1,poisson,ams,151,0.000473,0,992,kbytes
f1,poisson,ams,151,0.000463,0,992,kbytes
f1,poisson,ams,151,0.000471,0,992,kbytes
f1,poisson,ams,151,0.000464,0,992,kbytes
f1,poisson,ams,151,0.000469,0,992,kbytes
f1,poisson,ams,151,0.000464,0,992,kbytes
f1,poisson,ams,151,0.000471,0,992,kbytes
f1,poisson,ams,151,0.000465,0,992,kbytes
f1,poisson,ams,151,0.000463,0,992,kbytes
f1,poisson,ams,151,0.000475,0,992,kbytes
f1,poisson,ams,151,0.000462,0,992,kbytes
f1,poisson,ams,151,0.000474,0,992,kbytes
f1,poisson,ams,151,0.000461,0,992,kbytes
f1,poisson,ams,151,0.000477,0,992,kbytes
f1,poisson,ams,151,0.000464,0,992,kbytes
f1,poisson,ams,151,0.000463,0,992,kbytes
f1,poisson,ams,151,0.000472,0,992,kbytes
f1,poisson,ams,151,0.000468,0,992,kbytes
f1,poisson,ams,151,0.000461,0,992,kbytes
f1,poisson,ams,151,0.000463,0,992,kbytes
f1,poisson,ams,151,0.000483,0,992,kbytes
f1,poisson,ams,151,0.000467,0,992,kbytes
f1,poisson,ams,151,0.000466,0,992,kbytes
f1,poisson,ams,151,0.000472,0,992,kbytes
f1,poisson,ams,151,0.000460,0,992,kbytes
f1,poisson,ams,151,0.000464,0,992,kbytes
f1,poisson,ams,151,0.000467,0,992,kbytes
f1,poisson,ams,151,0.000473,0,992,kbytes
f1,poisson,ams,151,0.000468,0,992,kbytes
f1,poisson,ams,151,0.000479,0,992,kbytes
f1,poisson,ams,151,0.000465,0,992,kbytes
f1,poisson,ams,151,0.000473,0,992,kbytes
f1,poisson,ams,151,0.000460,0,992,kbytes
f1,poisson,ams,151,0.000475,0,992,kbytes
f1,poisson,ams,151,0.000480,0,992,kbytes
f1,poisson,ams,151,0.000472,0,992,kbytes
f1,poisson,ams,151,0.000474,0,992,kbytes
f1,poisson,ams,151,0.000467,0,992,kbytes
f1,poisson,ams,151,0.000474,0,992,kbytes
f1,poisson,ams,151,0.000461,0,992,kbytes
f1,poisson,ams,151,0.000475,0,992,kbytes
f1,poisson,ams,151,0.000462,0,992,kbytes
f1,poisson,ams,151,0.000472,0,992,kbytes
f1,poisson,ams,151,0.000472,0,992,kbytes
f1,poisson,ams,151,0.000460,0,992,kbytes
f1,poisson,ams,151,0.000464,0,992,kbytes
f1,poisson,ams,151,0.000487,0,992,kbytes
f1,poisson,ams,151,0.000471,0,992,kbytes
f1,poisson,ams,151,0.000462,0,992,kbytes
f1,poisson,ams,151,0.000471,0,992,kbytes
f1,poisson,ams,151,0.000470,0,992,kbytes
f1,poisson,ams,151,0.000474,0,992,kbytes
f1,poisson,ams,151,0.000473,0,992,kbytes
f1,poisson,ams,151,0.000469,0,992,kbytes
