momento,distribuzione,algoritmo,stima,esecuzione,cpu_percent,max_RSS,max_RSS_unit
f0,uniforme,ams,64,0.000700,14,992,kbytes
f0,uniforme,ams,64,0.000699,0,992,kbytes
f0,uniforme,ams,64,0.000692,0,992,kbytes
f0,uniforme,ams,64,0.000693,0,992,kbytes
f0,uniforme,ams,64,0.000704,0,992,kbytes
f0,uniforme,ams,64,0.000693,0,992,kbytes
f0,uniforme,ams,64,0.000688,0,992,kbytes
f0,uniforme,ams,64,0.000695,0,992,kbytes
f0,uniforme,ams,64,0.000696,0,992,kbytes
f0,uniforme,ams,64,0.000693,0,992,kbytes
f0,uniforme,ams,64,0.000692,0,992,kbytes
f0,uniforme,ams,64,0.000692,0,992,kbytes
f0,uniforme,ams,64,0.000685,0,992,kbytes
f0,uniforme,ams,64,0.000688,0,992,kbytes
f0,uniforme,ams,64,0.000695,0,992,kbytes
f0,uniforme,ams,64,0.000696,0,992,kbytes
f0,uniforme,ams,64,0.000691,0,992,kbytes
f0,uniforme,ams,64,0.000696,0,992,kbytes
f0,uniforme,ams,64,0.000704,0,992,kbytes
f0,uniforme,ams,64,0.000690,0,992,kbytes
f0,uniforme,ams,64,0.000695,0,992,kbytes
f0,uniforme,ams,64,0.000692,0,992,kbytes
f0,uniforme,ams,64,0.000697,0,992,kbytes
f0,uniforme,ams,64,0.000715,0,992,kbytes
f0,uniforme,ams,64,0.000690,0,992,kbytes
f0,uniforme,ams,64,0.000695,0,992,kbytes
f0,uniforme,ams,64,0.000692,0,992,kbytes
f0,uniforme,ams,64,0.000692,0,992,kbytes
f0,uniforme,ams,64,0.000696,0,992,kbytes
f0,uniforme,ams,64,0.000696,0,992,kbytes
f0,uniforme,ams,64,0.000699,0,992,kbytes
f0,uniforme,ams,64,0.000692,0,992,kbytes
f0,uniforme,ams,64,0.000688,0,992,kbytes
f0,uniforme,ams,64,0.000690,0,992,kbytes
f0,uniforme,ams,64,0.000696,0,992,kbytes
f0,uniforme,ams,64,0.000694,0,992,kbytes
f0,uniforme,ams,64,0.000693,0,992,kbytes
f0,uniforme,ams,64,0.000700,0,992,kbytes
f0,uniforme,ams,64,0.000696,0,992,kbytes
f0,uniforme,ams,64,0.000697,0,992,kbytes
f0,uniforme,ams,64,0.000696,0,992,kbytes
f0,uniforme,ams,64,0.000698,0,992,kbytes
f0,uniforme,ams,64,0.000697,0,992,kbytes
f0,uniforme,ams,64,0.000691,0,992,kbytes
f0,uniforme,ams,64,0.000703,0,992,kbytes
f0,uniforme,ams,64,0.000696,0,992,kbytes
f0,uniforme,ams,64,0.000689,0,992,kbytes
f0,uniforme,ams,64,0.000700,0,992,kbytes
f0,uniforme,ams,64,0.000694,0,992,kbytes
f0,uniforme,ams,64,0.000689,0,992,kbytes
f0,uniforme,ams,64,0.000697,0,992,kbytes
f0,uniforme,ams,64,0.000700,0,992,kbytes
f0,uniforme,ams,64,0.000693,0,992,kbytes
f0,uniforme,ams,64,0.000696,0,992,kbytes
f0,uniforme,ams,64,0.000704,0,992,kbytes
f0,uniforme,ams,64,0.000689,0,992,kbytes
f0,uniforme,ams,64,0.000709,0,992,kbytes
f0,uniforme,ams,64,0.000706,0,992,kbytes
f0,uniforme,ams,64,0.000695,0,992,kbytes
f0,uniforme,ams,64,0.000696,0,992,kbytes
f0,uniforme,ams,64,0.000691,0,992,kbytes
f0,uniforme,ams,64,0.000702,0,992,kbytes
f0,uniforme,ams,64,0.000687,0,992,kbytes
f0,uniforme,ams,64,0.000700,0,992,kbytes
f0,uniforme,ams,64,0.000693,0,992,kbytes
f0,uniforme,ams,64,0.000703,0,992,kbytes
f0,uniforme,ams,64,0.000692,0,992,kbytes
f0,uniforme,ams,64,0.000702,0,992,kbytes
f0,uniforme,ams,64,0.000688,0,992,kbytes
f0,uniforme,ams,64,0.000692,0,992,kbytes
f0,uniforme,ams,64,0.000708,0,992,kbytes
f0,uniforme,ams,64,0.000698,0,992,kbytes
f0,uniforme,ams,64,0.000698,0,992,kbytes
f0,uniforme,ams,64,0.000706,0,992,kbytes
f0,uniforme,ams,64,0.000692,0,992,kbytes
f0,uniforme,ams,64,0.000697,0,992,kbytes
f0,uniforme,ams,64,0.000694,50,992,kbytes
f0,uniforme,ams,64,0.000712,0,992,kbytes
f0,uniforme,ams,64,0.000709,0,992,kbytes
f0,uniforme,ams,64,0.000703,0,992,kbytes
f0,uniforme,ams,64,0.000691,0,992,kbytes
f0,uniforme,ams,64,0.000707,0,992,kbytes
f0,uniforme,ams,64,0.000701,0,992,kbytes
f0,uniforme,ams,64,0.000695,0,992,kbytes
f0,uniforme,ams,64,0.000701,0,992,kbytes
f0,uniforme,ams,64,0.000690,0,992,kbytes
f0,uniforme,ams,64,0.000699,0,992,kbytes
f0,uniforme,ams,64,0.000705,0,992,kbytes
f0,uniforme,ams,64,0.000706,0,992,kbytes
f0,uniforme,ams,64,0.000707,0,992,kbytes
f0,uniforme,ams,64,0.000695,0,992,kbytes
f0,uniforme,ams,64,0.000699,0,992,kbytes
f0,uniforme,ams,64,0.000702,0,992,kbytes
f0,uniforme,ams,64,0.000694,0,992,kbytes
f0,uniforme,ams,64,0.000696,0,992,kbytes
f0,uniforme,ams,64,0.000707,0,992,kbytes
f0,uniforme,ams,64,0.000710,0,992,kbytes
f0,uniforme,ams,64,0.000706,0,992,kbytes
f0,uniforme,ams,64,0.000691,0,992,kbytes
f0,uniforme,ams,64,0.000697,0,992,kbytes
