momento,distribuzione,algoritmo,stima,esecuzione,cpu_percent,max_RSS,max_RSS_unit
f0,poisson,naive,10,0.053245,96,1056,kbytes
f0,poisson,naive,10,0.052918,98,992,kbytes
f0,poisson,naive,10,0.053133,98,992,kbytes
f0,poisson,naive,10,0.053435,100,992,kbytes
f0,poisson,naive,10,0.052768,98,992,kbytes
f0,poisson,naive,10,0.054578,98,992,kbytes
f0,poisson,naive,10,0.052738,98,1056,kbytes
f0,poisson,naive,10,0.053803,98,992,kbytes
f0,poisson,naive,10,0.052839,98,992,kbytes
f0,poisson,naive,10,0.052715,98,992,kbytes
f0,poisson,naive,10,0.052958,98,992,kbytes
f0,poisson,naive,10,0.052422,100,992,kbytes
f0,poisson,naive,10,0.052714,98,992,kbytes
f0,poisson,naive,10,0.052737,98,992,kbytes
f0,poisson,naive,10,0.052815,98,992,kbytes
f0,poisson,naive,10,0.052972,98,992,kbytes
f0,poisson,naive,10,0.054199,98,992,kbytes
f0,poisson,naive,10,0.052805,98,992,kbytes
f0,poisson,naive,10,0.052494,100,992,kbytes
f0,poisson,naive,10,0.052516,100,992,kbytes
f0,poisson,naive,10,0.052641,98,992,kbytes
f0,poisson,naive,10,0.052462,100,992,kbytes
f0,poisson,naive,10,0.053050,98,1056,kbytes
f0,poisson,naive,10,0.053944,98,992,kbytes
f0,poisson,naive,10,0.053731,98,992,kbytes
f0,poisson,naive,10,0.052514,98,992,kbytes
f0,poisson,naive,10,0.053579,98,992,kbytes
f0,poisson,naive,10,0.052941,98,992,kbytes
f0,poisson,naive,10,0.052620,98,992,kbytes
f0,poisson,naive,10,0.052638,98,992,kbytes
f0,poisson,naive,10,0.052823,98,992,kbytes
f0,poisson,naive,10,0.052448,100,992,kbytes
f0,poisson,naive,10,0.052472,100,992,kbytes
f0,poisson,naive,10,0.053159,98,992,kbytes
f0,poisson,naive,10,0.053434,100,992,kbytes
f0,poisson,naive,10,0.052581,98,992,kbytes
f0,poisson,naive,10,0.053831,98,992,kbytes
f0,poisson,naive,10,0.052557,100,992,kbytes
f0,poisson,naive,10,0.052596,98,992,kbytes
f0,poisson,naive,10,0.052721,98,992,kbytes
f0,poisson,naive,10,0.052665,98,992,kbytes
f0,poisson,naive,10,0.053051,98,992,kbytes
f0,poisson,naive,10,0.054168,98,992,kbytes
f0,poisson,naive,10,0.053182,98,992,kbytes
f0,poisson,naive,10,0.053500,100,992,kbytes
f0,poisson,naive,10,0.052411,100,992,kbytes
f0,poisson,naive,10,0.052623,98,992,kbytes
f0,poisson,naive,10,0.052839,98,992,kbytes
f0,poisson,naive,10,0.052844,98,992,kbytes
f0,poisson,naive,10,0.052791,98,992,kbytes
f0,poisson,naive,10,0.052429,100,992,kbytes
f0,poisson,naive,10,0.053692,98,992,kbytes
f0,poisson,naive,10,0.052578,98,1056,kbytes
f0,poisson,naive,10,0.052447,100,992,kbytes
f0,poisson,naive,10,0.052600,98,992,kbytes
f0,poisson,naive,10,0.052625,98,992,kbytes
f0,poisson,naive,10,0.052730,98,992,kbytes
f0,poisson,naive,10,0.052576,100,992,kbytes
f0,poisson,naive,10,0.053037,98,992,kbytes
f0,poisson,naive,10,0.052902,98,992,kbytes
f0,poisson,naive,10,0.052752,98,992,kbytes
f0,poisson,naive,10,0.054131,98,992,kbytes
f0,poisson,naive,10,0.053022,98,992,kbytes
f0,poisson,naive,10,0.052666,98,992,kbytes
f0,poisson,naive,10,0.053238,98,992,kbytes
f0,poisson,naive,10,0.053747,98,992,kbytes
f0,poisson,naive,10,0.055148,98,992,kbytes
f0,poisson,naive,10,0.054115,98,992,kbytes
f0,poisson,naive,10,0.052508,98,992,kbytes
f0,poisson,naive,10,0.052598,98,992,kbytes
f0,poisson,naive,10,0.052393,100,992,kbytes
f0,poisson,naive,10,0.052944,98,992,kbytes
f0,poisson,naive,10,0.054112,98,992,kbytes
f0,poisson,naive,10,0.053877,98,992,kbytes
f0,poisson,naive,10,0.055161,98,992,kbytes
f0,poisson,naive,10,0.052833,98,992,kbytes
f0,poisson,naive,10,0.052521,100,992,kbytes
f0,poisson,naive,10,0.054192,98,992,kbytes
f0,poisson,naive,10,0.053028,98,992,kbytes
f0,poisson,naive,10,0.052920,98,992,kbytes
f0,poisson,naive,10,0.053092,98,992,kbytes
f0,poisson,naive,10,0.052655,98,992,kbytes
f0,poisson,naive,10,0.052771,98,992,kbytes
f0,poisson,naive,10,0.052509,100,992,kbytes
f0,poisson,naive,10,0.053587,98,992,kbytes
f0,poisson,naive,10,0.052879,98,992,kbytes
f0,poisson,naive,10,0.052702,98,992,kbytes
f0,poisson,naive,10,0.053789,98,992,kbytes
f0,poisson,naive,10,0.053499,100,992,kbytes
f0,poisson,naive,10,0.052546,100,992,kbytes
f0,poisson,naive,10,0.053824,98,992,kbytes
f0,poisson,naive,10,0.052698,98,992,kbytes
f0,poisson,naive,10,0.052479,100,992,kbytes
f0,poisson,naive,10,0.052962,98,992,kbytes
f0,poisson,naive,10,0.052726,98,992,kbytes
f0,poisson,naive,10,0.052576,98,992,kbytes
f0,poisson,naive,10,0.053429,100,992,kbytes
f0,poisson,naive,10,0.052673,98,1056,kbytes
f0,poisson,naive,10,0.052719,98,992,kbytes
f0,poisson,naive,10,0.052517,98,992,kbytes
