momento,distribuzione,algoritmo,stima,esecuzione,cpu_percent,max_RSS,max_RSS_unit
f1,uniforme,ams,7,0.000061,0,1168,kbytes
f1,uniforme,ams,7,0.000044,71,1168,kbytes
f1,uniforme,ams,7,0.000042,72,1168,kbytes
f1,uniforme,ams,7,0.000044,75,1168,kbytes
f1,uniforme,ams,7,0.000044,71,1168,kbytes
f1,uniforme,ams,7,0.000043,72,1168,kbytes
f1,uniforme,ams,7,0.000043,74,1168,kbytes
f1,uniforme,ams,7,0.000044,74,1168,kbytes
f1,uniforme,ams,7,0.000043,73,1168,kbytes
f1,uniforme,ams,7,0.000049,74,1168,kbytes
f1,uniforme,ams,7,0.000049,0,1168,kbytes
f1,uniforme,ams,7,0.000044,73,1168,kbytes
f1,uniforme,ams,7,0.000044,73,1168,kbytes
f1,uniforme,ams,7,0.000043,74,1168,kbytes
f1,uniforme,ams,7,0.000044,0,1168,kbytes
f1,uniforme,ams,7,0.000044,71,1168,kbytes
f1,uniforme,ams,7,0.000044,74,1168,kbytes
f1,uniforme,ams,7,0.000046,73,1168,kbytes
f1,uniforme,ams,7,0.000057,73,1168,kbytes
f1,uniforme,ams,7,0.000044,73,1168,kbytes
f1,uniforme,ams,7,0.000045,74,1168,kbytes
f1,uniforme,ams,7,0.000049,0,1168,kbytes
f1,uniforme,ams,7,0.000050,74,1168,kbytes
f1,uniforme,ams,7,0.000056,25,1280,kbytes
f1,uniforme,ams,7,0.000050,0,1168,kbytes
f1,uniforme,ams,7,0.000049,0,1168,kbytes
f1,uniforme,ams,7,0.000049,74,1168,kbytes
f1,uniforme,ams,7,0.000057,0,1248,kbytes
f1,uniforme,ams,7,0.000044,0,1168,kbytes
f1,uniforme,ams,7,0.000044,0,1168,kbytes
f1,uniforme,ams,7,0.000043,74,1168,kbytes
f1,uniforme,ams,7,0.000051,0,1168,kbytes
f1,uniforme,ams,7,0.000056,0,1168,kbytes
f1,uniforme,ams,7,0.000054,0,1168,kbytes
f1,uniforme,ams,7,0.000051,75,1168,kbytes
f1,uniforme,ams,7,0.000045,0,1168,kbytes
f1,uniforme,ams,7,0.000050,75,1168,kbytes
f1,uniforme,ams,7,0.000050,0,1168,kbytes
f1,uniforme,ams,7,0.000050,71,1168,kbytes
f1,uniforme,ams,7,0.000044,75,1168,kbytes
f1,uniforme,ams,7,0.000050,0,1168,kbytes
f1,uniforme,ams,7,0.000048,72,1168,kbytes
f1,uniforme,ams,7,0.000046,74,1168,kbytes
f1,uniforme,ams,7,0.000050,0,1168,kbytes
f1,uniforme,ams,7,0.000043,69,1168,kbytes
f1,uniforme,ams,7,0.000045,0,1168,kbytes
f1,uniforme,ams,7,0.000046,67,1168,kbytes
f1,uniforme,ams,7,0.000044,73,1168,kbytes
f1,uniforme,ams,7,0.000044,71,1168,kbytes
f1,uniforme,ams,7,0.000044,72,1168,kbytes
f1,uniforme,ams,7,0.000044,73,1168,kbytes
f1,uniforme,ams,7,0.000043,71,1168,kbytes
f1,uniforme,ams,7,0.000058,73,1248,kbytes
f1,uniforme,ams,7,0.000051,0,1344,kbytes
f1,uniforme,ams,7,0.000044,73,1168,kbytes
f1,uniforme,ams,7,0.000043,73,1168,kbytes
f1,uniforme,ams,7,0.000043,73,1168,kbytes
