momento,distribuzione,algoritmo,stima,esecuzione,cpu_percent,max_RSS,max_RSS_unit
f1,poisson,naive,5000,0.000176,0,1168,kbytes
f1,poisson,naive,5000,0.000182,0,1168,kbytes
f1,poisson,naive,5000,0.000177,75,1168,kbytes
f1,poisson,naive,5000,0.000180,0,1168,kbytes
f1,poisson,naive,5000,0.000176,76,1168,kbytes
f1,poisson,naive,5000,0.000177,0,1168,kbytes
f1,poisson,naive,5000,0.000193,0,1168,kbytes
f1,poisson,naive,5000,0.000186,0,1168,kbytes
f1,poisson,naive,5000,0.000178,0,1168,kbytes
f1,poisson,naive,5000,0.000179,0,1168,kbytes
f1,poisson,naive,5000,0.000193,77,1168,kbytes
f1,poisson,naive,5000,0.000176,74,1168,kbytes
f1,poisson,naive,5000,0.000178,76,1168,kbytes
f1,poisson,naive,5000,0.000183,0,1168,kbytes
f1,poisson,naive,5000,0.000182,76,1168,kbytes
f1,poisson,naive,5000,0.000184,0,1168,kbytes
f1,poisson,naive,5000,0.000189,0,1168,kbytes
f1,poisson,naive,5000,0.000207,0,1168,kbytes
f1,poisson,naive,5000,0.000193,0,1168,kbytes
f1,poisson,naive,5000,0.000176,0,1168,kbytes
f1,poisson,naive,5000,0.000182,76,1168,kbytes
f1,poisson,naive,5000,0.000179,0,1168,kbytes
f1,poisson,naive,5000,0.000177,0,1168,kbytes
f1,poisson,naive,5000,0.000175,0,1168,kbytes
f1,poisson,naive,5000,0.000177,0,1168,kbytes
f1,poisson,naive,5000,0.000180,0,1168,kbytes
f1,poisson,naive,5000,0.000183,0,1168,kbytes
f1,poisson,naive,5000,0.000176,0,1168,kbytes
f1,poisson,naive,5000,0.000180,0,1168,kbytes
f1,poisson,naive,5000,0.000177,0,1168,kbytes
f1,poisson,naive,5000,0.000187,0,1168,kbytes
f1,poisson,naive,5000,0.000175,0,1168,kbytes
f1,poisson,naive,5000,0.000176,0,1168,kbytes
f1,poisson,naive,5000,0.000177,75,1168,kbytes
f1,poisson,naive,5000,0.000178,0,1168,kbytes
f1,poisson,naive,5000,0.000179,0,1168,kbytes
