momento,distribuzione,algoritmo,stima,esecuzione,cpu_percent,max_RSS,max_RSS_unit
f0,poisson,naive,174,0.005224,83,1280,kbytes
f0,poisson,naive,174,0.004848,80,1280,kbytes
f0,poisson,naive,174,0.004962,100,1280,kbytes
f0,poisson,naive,174,0.004965,100,1280,kbytes
f0,poisson,naive,174,0.004840,80,1280,kbytes
f0,poisson,naive,174,0.006573,85,1280,kbytes
f0,poisson,naive,174,0.006119,100,1280,kbytes
f0,poisson,naive,174,0.004813,80,1280,kbytes
f0,poisson,naive,174,0.005018,100,1280,kbytes
f0,poisson,naive,174,0.004818,80,1280,kbytes
f0,poisson,naive,174,0.004759,80,1280,kbytes
f0,poisson,naive,174,0.006415,85,1280,kbytes
f0,poisson,naive,174,0.006247,85,1280,kbytes
f0,poisson,naive,174,0.004967,100,1280,kbytes
f0,poisson,naive,174,0.005180,83,1280,kbytes
f0,poisson,naive,174,0.005240,83,1360,kbytes
f0,poisson,naive,174,0.004867,100,1280,kbytes
f0,poisson,naive,174,0.005663,83,1280,kbytes
f0,poisson,naive,174,0.004874,100,1280,kbytes
f0,poisson,naive,174,0.004846,100,1280,kbytes
f0,poisson,naive,174,0.004930,100,1280,kbytes
f0,poisson,naive,174,0.004975,100,1280,kbytes
f0,poisson,naive,174,0.004882,100,1280,kbytes
f0,poisson,naive,174,0.004862,80,1280,kbytes
f0,poisson,naive,174,0.004858,100,1280,kbytes
f0,poisson,naive,174,0.004890,100,1280,kbytes
f0,poisson,naive,174,0.004978,100,1280,kbytes
f0,poisson,naive,174,0.004815,80,1280,kbytes
f0,poisson,naive,174,0.004908,100,1280,kbytes
f0,poisson,naive,174,0.004890,100,1280,kbytes
f0,poisson,naive,174,0.004804,80,1280,kbytes
f0,poisson,naive,174,0.004906,100,1280,kbytes
f0,poisson,naive,174,0.005085,83,1280,kbytes
f0,poisson,naive,174,0.004761,80,1280,kbytes
f0,poisson,naive,174,0.006423,85,1280,kbytes
f0,poisson,naive,174,0.004858,100,1280,kbytes
f0,poisson,naive,174,0.004876,100,1280,kbytes
f0,poisson,naive,174,0.004805,80,1280,kbytes
f0,poisson,naive,174,0.004855,100,1280,kbytes
f0,poisson,naive,174,0.004956,100,1280,kbytes
f0,poisson,naive,174,0.004974,100,1280,kbytes
f0,poisson,naive,174,0.004930,100,1280,kbytes
f0,poisson,naive,174,0.004970,100,1280,kbytes
f0,poisson,naive,174,0.004818,80,1280,kbytes
f0,poisson,naive,174,0.004974,100,1280,kbytes
f0,poisson,naive,174,0.006449,85,1280,kbytes
f0,poisson,naive,174,0.004883,100,1280,kbytes
f0,poisson,naive,174,0.005246,83,1280,kbytes
f0,poisson,naive,174,0.006570,85,1280,kbytes
f0,poisson,naive,174,0.005614,83,1280,kbytes
f0,poisson,naive,174,0.005960,100,1280,kbytes
f0,poisson,naive,174,0.005784,83,1280,kbytes
f0,poisson,naive,174,0.004943,100,1280,kbytes
f0,poisson,naive,174,0.004844,80,1280,kbytes
f0,poisson,naive,174,0.004987,100,1280,kbytes
f0,poisson,naive,174,0.004861,100,1280,kbytes
f0,poisson,naive,174,0.005431,83,1280,kbytes
f0,poisson,naive,174,0.004846,80,1280,kbytes
f0,poisson,naive,174,0.004961,100,1280,kbytes
f0,poisson,naive,174,0.006642,85,1280,kbytes
f0,poisson,naive,174,0.004865,100,1280,kbytes
f0,poisson,naive,174,0.004877,100,1280,kbytes
f0,poisson,naive,174,0.004845,80,1280,kbytes
f0,poisson,naive,174,0.004829,80,1280,kbytes
f0,poisson,naive,174,0.004871,100,1280,kbytes
f0,poisson,naive,174,0.004869,100,1280,kbytes
f0,poisson,naive,174,0.004864,80,1280,kbytes
f0,poisson,naive,174,0.005638,83,1280,kbytes
f0,poisson,naive,174,0.004871,80,1280,kbytes
f0,poisson,naive,174,0.004823,80,1280,kbytes
f0,poisson,naive,174,0.004925,100,1280,kbytes
f0,poisson,naive,174,0.004971,100,1280,kbytes
f0,poisson,naive,174,0.004822,80,1280,kbytes
f0,poisson,naive,174,0.004944,100,1280,kbytes
f0,poisson,naive,174,0.004964,100,1280,kbytes
f0,poisson,naive,174,0.004839,100,1280,kbytes
f0,poisson,naive,174,0.004773,80,1280,kbytes
f0,poisson,naive,174,0.006436,85,1280,kbytes
f0,poisson,naive,174,0.004963,100,1280,kbytes
f0,poisson,naive,174,0.006610,85,1360,kbytes
f0,poisson,naive,174,0.004905,100,1280,kbytes
f0,poisson,naive,174,0.004848,100,1280,kbytes
f0,poisson,naive,174,0.004831,80,1280,kbytes
f0,poisson,naive,174,0.004838,80,1280,kbytes
f0,poisson,naive,174,0.004865,80,1280,kbytes
f0,poisson,naive,174,0.004930,100,1280,kbytes
f0,poisson,naive,174,0.004796,80,1280,kbytes
f0,poisson,naive,174,0.004902,100,1280,kbytes
f0,poisson,naive,174,0.004891,100,1280,kbytes
f0,poisson,naive,174,0.006492,85,1280,kbytes
f0,poisson,naive,174,0.004794,80,1280,kbytes
f0,poisson,naive,174,0.004950,100,1280,kbytes
f0,poisson,naive,174,0.004853,80,1280,kbytes
f0,poisson,naive,174,0.004866,80,1280,kbytes
f0,poisson,naive,174,0.005696,83,1280,kbytes
f0,poisson,naive,174,0.004907,100,1280,kbytes
f0,poisson,naive,174,0.004860,100,1280,kbytes
f0,poisson,naive,174,0.004857,100,1280,kbytes
f0,poisson,naive,174,0.004838,100,1280,kbytes
f0,poisson,naive,174,0.004822,80,1280,kbytes
