momento,distribuzione,algoritmo,stima,esecuzione,cpu_percent,max_RSS,max_RSS_unit
f0,uniforme,naive,200,0.012515,37,1928,kbytes
f0,uniforme,naive,200,0.012703,60,1844,kbytes
f0,uniforme,naive,200,0.012742,56,1856,kbytes
f0,uniforme,naive,200,0.012205,56,1768,kbytes
f0,uniforme,naive,200,0.014345,57,1772,kbytes
f0,uniforme,naive,200,0.012389,56,1792,kbytes
f0,uniforme,naive,200,0.012973,56,1944,kbytes
f0,uniforme,naive,200,0.012847,58,1832,kbytes
f0,uniforme,naive,200,0.012955,66,1932,kbytes
f0,uniforme,naive,200,0.013341,56,1940,kbytes
f0,uniforme,naive,200,0.012735,56,1860,kbytes
f0,uniforme,naive,200,0.012575,54,1856,kbytes
f0,uniforme,naive,200,0.012083,59,1852,kbytes
f0,uniforme,naive,200,0.012001,56,1796,kbytes
f0,uniforme,naive,200,0.012090,56,1804,kbytes
f0,uniforme,naive,200,0.012727,58,1960,kbytes
f0,uniforme,naive,200,0.014743,57,1764,kbytes
f0,uniforme,naive,200,0.012581,54,1848,kbytes
f0,uniforme,naive,200,0.012098,59,1760,kbytes
f0,uniforme,naive,200,0.015205,61,1932,kbytes
f0,uniforme,naive,200,0.012243,56,1836,kbytes
f0,uniforme,naive,200,0.013500,56,1848,kbytes
f0,uniforme,naive,200,0.012063,57,1860,kbytes
f0,uniforme,naive,200,0.012607,58,1960,kbytes
f0,uniforme,naive,200,0.012330,56,1804,kbytes
f0,uniforme,naive,200,0.013943,56,1832,kbytes
f0,uniforme,naive,200,0.013831,60,1832,kbytes
f0,uniforme,naive,200,0.012866,53,1868,kbytes
f0,uniforme,naive,200,0.012662,58,1816,kbytes
f0,uniforme,naive,200,0.012208,56,1804,kbytes
f0,uniforme,naive,200,0.012069,56,1832,kbytes
f0,uniforme,naive,200,0.011702,59,1816,kbytes
f0,uniforme,naive,200,0.013157,58,1848,kbytes
f0,uniforme,naive,200,0.012118,56,1772,kbytes
f0,uniforme,naive,200,0.012389,52,1768,kbytes
f0,uniforme,naive,200,0.011748,65,1844,kbytes
f0,uniforme,naive,200,0.011696,59,1940,kbytes
f0,uniforme,naive,200,0.013383,57,1772,kbytes
f0,uniforme,naive,200,0.011769,59,1856,kbytes
f0,uniforme,naive,200,0.011880,56,1764,kbytes
f0,uniforme,naive,200,0.012204,56,1788,kbytes
f0,uniforme,naive,200,0.012458,56,1760,kbytes
f0,uniforme,naive,200,0.012286,56,1944,kbytes
f0,uniforme,naive,200,0.015640,60,1936,kbytes
f0,uniforme,naive,200,0.015302,59,1796,kbytes
f0,uniforme,naive,200,0.012930,56,1788,kbytes
f0,uniforme,naive,200,0.012822,56,1760,kbytes
f0,uniforme,naive,200,0.012681,56,1860,kbytes
f0,uniforme,naive,200,0.012529,54,1936,kbytes
f0,uniforme,naive,200,0.013046,58,1940,kbytes
f0,uniforme,naive,200,0.012206,56,1760,kbytes
f0,uniforme,naive,200,0.012715,66,1956,kbytes
f0,uniforme,naive,200,0.012510,54,1864,kbytes
f0,uniforme,naive,200,0.012092,56,1840,kbytes
f0,uniforme,naive,200,0.012159,59,1800,kbytes
f0,uniforme,naive,200,0.012664,60,1832,kbytes
f0,uniforme,naive,200,0.012095,65,1772,kbytes
f0,uniforme,naive,200,0.012074,59,1812,kbytes
f0,uniforme,naive,200,0.012256,54,1808,kbytes
f0,uniforme,naive,200,0.013369,52,1816,kbytes
f0,uniforme,naive,200,0.012580,60,1928,kbytes
f0,uniforme,naive,200,0.013102,58,1788,kbytes
f0,uniforme,naive,200,0.011692,52,1832,kbytes
f0,uniforme,naive,200,0.012961,56,1804,kbytes
f0,uniforme,naive,200,0.012310,56,1848,kbytes
f0,uniforme,naive,200,0.012532,50,1804,kbytes
f0,uniforme,naive,200,0.012131,56,1832,kbytes
f0,uniforme,naive,200,0.015189,59,1940,kbytes
f0,uniforme,naive,200,0.011968,52,1868,kbytes
f0,uniforme,naive,200,0.012408,56,1816,kbytes
f0,uniforme,naive,200,0.014891,57,1940,kbytes
f0,uniforme,naive,200,0.012946,58,1772,kbytes
f0,uniforme,naive,200,0.013467,58,1768,kbytes
f0,uniforme,naive,200,0.015585,62,1812,kbytes
f0,uniforme,naive,200,0.012626,54,1960,kbytes
f0,uniforme,naive,200,0.012059,56,1936,kbytes
f0,uniforme,naive,200,0.012608,54,1956,kbytes
f0,uniforme,naive,200,0.012616,58,1856,kbytes
f0,uniforme,naive,200,0.013771,62,1832,kbytes
f0,uniforme,naive,200,0.012945,60,1768,kbytes
f0,uniforme,naive,200,0.012563,54,1860,kbytes
f0,uniforme,naive,200,0.013810,60,1760,kbytes
f0,uniforme,naive,200,0.012448,59,1768,kbytes
f0,uniforme,naive,200,0.012661,58,1936,kbytes
f0,uniforme,naive,200,0.012693,59,1940,kbytes
f0,uniforme,naive,200,0.012469,59,1812,kbytes
f0,uniforme,naive,200,0.012599,56,1940,kbytes
f0,uniforme,naive,200,0.013316,56,1800,kbytes
f0,uniforme,naive,200,0.012154,61,1764,kbytes
f0,uniforme,naive,200,0.012529,60,1812,kbytes
f0,uniforme,naive,200,0.013627,60,1856,kbytes
f0,uniforme,naive,200,0.012482,50,1928,kbytes
f0,uniforme,naive,200,0.012529,54,1864,kbytes
f0,uniforme,naive,200,0.013611,57,1788,kbytes
f0,uniforme,naive,200,0.011907,56,1804,kbytes
f0,uniforme,naive,200,0.012279,56,1796,kbytes
f0,uniforme,naive,200,0.013550,60,1832,kbytes
f0,uniforme,naive,200,0.012409,54,1940,kbytes
f0,uniforme,naive,200,0.012147,59,1848,kbytes
f0,uniforme,naive,200,0.011688,59,1932,kbytes
