momento,distribuzione,algoritmo,stima,esecuzione,cpu_percent,max_RSS,max_RSS_unit
f0,esponenziale,naive,5208,0.098906,80,1948,kbytes
f0,esponenziale,naive,5208,0.084362,86,1860,kbytes
f0,esponenziale,naive,5208,0.087155,88,1868,kbytes
f0,esponenziale,naive,5208,0.087345,88,1792,kbytes
f0,esponenziale,naive,5208,0.097024,87,1788,kbytes
f0,esponenziale,naive,5208,0.095688,88,1888,kbytes
f0,esponenziale,naive,5208,0.091264,87,1812,kbytes
f0,esponenziale,naive,5208,0.096927,86,1948,kbytes
f0,esponenziale,naive,5208,0.108852,90,1812,kbytes
f0,esponenziale,naive,5208,0.086369,87,1832,kbytes
f0,esponenziale,naive,5208,0.101072,87,1872,kbytes
f0,esponenziale,naive,5208,0.085118,87,1860,kbytes
f0,esponenziale,naive,5208,0.087383,88,1784,kbytes
f0,esponenziale,naive,5208,0.083112,89,1860,kbytes
f0,esponenziale,naive,5208,0.082920,88,1880,kbytes
f0,esponenziale,naive,5208,0.083117,88,1948,kbytes
f0,esponenziale,naive,5208,0.095869,87,1836,kbytes
f0,esponenziale,naive,5208,0.089847,87,1884,kbytes
f0,esponenziale,naive,5208,0.094803,90,1828,kbytes
f0,esponenziale,naive,5208,0.096945,87,1960,kbytes
f0,esponenziale,naive,5208,0.089831,88,1872,kbytes
f0,esponenziale,naive,5208,0.086303,87,1780,kbytes
f0,esponenziale,naive,5208,0.093770,88,1816,kbytes
f0,esponenziale,naive,5208,0.096129,87,1876,kbytes
f0,esponenziale,naive,5208,0.092952,86,1828,kbytes
f0,esponenziale,naive,5208,0.087736,86,1852,kbytes
f0,esponenziale,naive,5208,0.091146,87,1960,kbytes
f0,esponenziale,naive,5208,0.093462,87,1880,kbytes
f0,esponenziale,naive,5208,0.109191,88,1836,kbytes
f0,esponenziale,naive,5208,0.093942,87,1952,kbytes
f0,esponenziale,naive,5208,0.085741,87,1872,kbytes
f0,esponenziale,naive,5208,0.083178,87,1784,kbytes
f0,esponenziale,naive,5208,0.084499,90,1832,kbytes
f0,esponenziale,naive,5208,0.088163,88,1780,kbytes
f0,esponenziale,naive,5208,0.091000,88,1948,kbytes
f0,esponenziale,naive,5208,0.091586,87,1828,kbytes
f0,esponenziale,naive,5208,0.094721,87,1852,kbytes
f0,esponenziale,naive,5208,0.093094,88,1876,kbytes
f0,esponenziale,naive,5208,0.093751,89,1852,kbytes
f0,esponenziale,naive,5208,0.086144,87,1832,kbytes
f0,esponenziale,naive,5208,0.088867,87,1852,kbytes
f0,esponenziale,naive,5208,0.084934,90,1956,kbytes
f0,esponenziale,naive,5208,0.085548,89,1948,kbytes
f0,esponenziale,naive,5208,0.099823,89,1788,kbytes
f0,esponenziale,naive,5208,0.091547,89,1868,kbytes
f0,esponenziale,naive,5208,0.088090,89,1788,kbytes
f0,esponenziale,naive,5208,0.088241,87,1780,kbytes
f0,esponenziale,naive,5208,0.087210,86,1824,kbytes
f0,esponenziale,naive,5208,0.082621,87,1880,kbytes
f0,esponenziale,naive,5208,0.084856,87,1856,kbytes
f0,esponenziale,naive,5208,0.094783,88,1792,kbytes
f0,esponenziale,naive,5208,0.085425,86,1816,kbytes
f0,esponenziale,naive,5208,0.087010,88,1872,kbytes
f0,esponenziale,naive,5208,0.089268,87,1852,kbytes
f0,esponenziale,naive,5208,0.100875,88,1832,kbytes
f0,esponenziale,naive,5208,0.087802,87,1960,kbytes
f0,esponenziale,naive,5208,0.089720,88,1956,kbytes
f0,esponenziale,naive,5208,0.091263,87,1964,kbytes
f0,esponenziale,naive,5208,0.082796,87,1856,kbytes
f0,esponenziale,naive,5208,0.089910,88,1948,kbytes
f0,esponenziale,naive,5208,0.094885,89,1864,kbytes
f0,esponenziale,naive,5208,0.098475,90,1956,kbytes
f0,esponenziale,naive,5208,0.099342,88,1948,kbytes
f0,esponenziale,naive,5208,0.095419,87,1948,kbytes
f0,esponenziale,naive,5208,0.094611,88,1852,kbytes
f0,esponenziale,naive,5208,0.087083,87,1960,kbytes
f0,esponenziale,naive,5208,0.085639,87,1832,kbytes
f0,esponenziale,naive,5208,0.084092,87,1788,kbytes
f0,esponenziale,naive,5208,0.084712,89,1956,kbytes
f0,esponenziale,naive,5208,0.084530,89,1856,kbytes
f0,esponenziale,naive,5208,0.094197,87,1956,kbytes
f0,esponenziale,naive,5208,0.089655,86,1964,kbytes
f0,esponenziale,naive,5208,0.097514,87,1884,kbytes
f0,esponenziale,naive,5208,0.093036,86,1784,kbytes
f0,esponenziale,naive,5208,0.089333,88,1828,kbytes
f0,esponenziale,naive,5208,0.095219,86,1964,kbytes
f0,esponenziale,naive,5208,0.096009,87,1960,kbytes
f0,esponenziale,naive,5208,0.086427,87,1888,kbytes
f0,esponenziale,naive,5208,0.091769,83,1960,kbytes
f0,esponenziale,naive,5208,0.094072,87,1788,kbytes
f0,esponenziale,naive,5208,0.095870,89,1980,kbytes
f0,esponenziale,naive,5208,0.089954,88,1856,kbytes
f0,esponenziale,naive,5208,0.086210,89,1856,kbytes
f0,esponenziale,naive,5208,0.088791,86,1872,kbytes
f0,esponenziale,naive,5208,0.087124,87,1792,kbytes
f0,esponenziale,naive,5208,0.083902,87,1976,kbytes
f0,esponenziale,naive,5208,0.082767,90,1976,kbytes
f0,esponenziale,naive,5208,0.085818,85,1784,kbytes
f0,esponenziale,naive,5208,0.091921,89,1960,kbytes
f0,esponenziale,naive,5208,0.090242,86,1832,kbytes
f0,esponenziale,naive,5208,0.086819,88,1856,kbytes
f0,esponenziale,naive,5208,0.089737,86,1980,kbytes
f0,esponenziale,naive,5208,0.091874,86,1852,kbytes
f0,esponenziale,naive,5208,0.096566,91,1824,kbytes
f0,esponenziale,naive,5208,0.092423,88,1860,kbytes
f0,esponenziale,naive,5208,0.089418,87,1864,kbytes
f0,esponenziale,naive,5208,0.097337,87,1792,kbytes
f0,esponenziale,naive,5208,0.093015,87,1856,kbytes
f0,esponenziale,naive,5208,0.088245,87,1784,kbytes
f0,esponenziale,naive,5208,0.086299,86,1832,kbytes
