momento,distribuzione,algoritmo,stima,esecuzione,cpu_percent,max_RSS,max_RSS_unit
f1,esponenziale,ams,3156,0.346755,50,1828,kbytes
f1,esponenziale,ams,3156,0.339277,49,1792,kbytes
f1,esponenziale,ams,3156,0.339884,49,1832,kbytes
f1,esponenziale,ams,3156,0.340643,50,1844,kbytes
f1,esponenziale,ams,3156,0.338032,49,1928,kbytes
f1,esponenziale,ams,3156,0.353697,51,1924,kbytes
f1,esponenziale,ams,3156,0.361867,51,1864,kbytes
f1,esponenziale,ams,3156,0.365727,51,1848,kbytes
f1,esponenziale,ams,3156,0.360902,51,1856,kbytes
f1,esponenziale,ams,3156,0.340154,54,1852,kbytes
f1,esponenziale,ams,3156,0.353047,51,1860,kbytes
f1,esponenziale,ams,3156,0.360313,53,1800,kbytes
f1,esponenziale,ams,3156,0.344975,50,1836,kbytes
f1,esponenziale,ams,3156,0.359413,51,1756,kbytes
f1,esponenziale,ams,3156,0.349400,50,1800,kbytes
f1,esponenziale,ams,3156,0.335995,49,1952,kbytes
f1,esponenziale,ams,3156,0.349204,50,1928,kbytes
f1,esponenziale,ams,3156,0.337808,50,1844,kbytes
f1,esponenziale,ams,3156,0.340654,50,1936,kbytes
f1,esponenziale,ams,3156,0.332774,49,1828,kbytes
f1,esponenziale,ams,3156,0.342347,50,1840,kbytes
f1,esponenziale,ams,3156,0.326377,49,1756,kbytes
f1,esponenziale,ams,3156,0.334265,49,1764,kbytes
f1,esponenziale,ams,3156,0.317250,48,1768,kbytes
f1,esponenziale,ams,3156,0.336446,49,1828,kbytes
f1,esponenziale,ams,3156,0.335658,49,1796,kbytes
f1,esponenziale,ams,3156,0.341753,53,1828,kbytes
f1,esponenziale,ams,3156,0.347432,50,1808,kbytes
f1,esponenziale,ams,3156,0.335324,55,1956,kbytes
f1,esponenziale,ams,3156,0.330889,49,1764,kbytes
f1,esponenziale,ams,3156,0.340779,50,1784,kbytes
f1,esponenziale,ams,3156,0.336769,49,1852,kbytes
