momento,distribuzione,algoritmo,stima,esecuzione,cpu_percent,max_RSS,max_RSS_unit
f1,esponenziale,naive,100000,0.005685,33,1784,kbytes
f1,esponenziale,naive,100000,0.005797,38,1796,kbytes
f1,esponenziale,naive,100000,0.006049,38,1764,kbytes
f1,esponenziale,naive,100000,0.006574,42,1756,kbytes
f1,esponenziale,naive,100000,0.005296,35,1796,kbytes
f1,esponenziale,naive,100000,0.005523,37,1804,kbytes
f1,esponenziale,naive,100000,0.005313,37,1940,kbytes
f1,esponenziale,naive,100000,0.005175,40,1860,kbytes
f1,esponenziale,naive,100000,0.005374,35,1804,kbytes
f1,esponenziale,naive,100000,0.005400,35,1844,kbytes
f1,esponenziale,naive,100000,0.005325,35,1764,kbytes
f1,esponenziale,naive,100000,0.005763,43,1836,kbytes
f1,esponenziale,naive,100000,0.005089,35,1940,kbytes
f1,esponenziale,naive,100000,0.005202,35,1836,kbytes
f1,esponenziale,naive,100000,0.005384,37,1832,kbytes
f1,esponenziale,naive,100000,0.005420,35,1832,kbytes
f1,esponenziale,naive,100000,0.006781,42,1924,kbytes
f1,esponenziale,naive,100000,0.005172,35,1764,kbytes
f1,esponenziale,naive,100000,0.004920,42,1856,kbytes
f1,esponenziale,naive,100000,0.006180,38,1764,kbytes
f1,esponenziale,naive,100000,0.007305,42,1836,kbytes
f1,esponenziale,naive,100000,0.006719,40,1832,kbytes
f1,esponenziale,naive,100000,0.005322,35,1844,kbytes
f1,esponenziale,naive,100000,0.004831,37,1864,kbytes
f1,esponenziale,naive,100000,0.005153,37,1804,kbytes
f1,esponenziale,naive,100000,0.005474,35,1796,kbytes
f1,esponenziale,naive,100000,0.005116,35,1828,kbytes
f1,esponenziale,naive,100000,0.005073,35,1924,kbytes
f1,esponenziale,naive,100000,0.007328,42,1936,kbytes
f1,esponenziale,naive,100000,0.005199,37,1804,kbytes
f1,esponenziale,naive,100000,0.005263,40,1952,kbytes
f1,esponenziale,naive,100000,0.005248,35,1756,kbytes
f1,esponenziale,naive,100000,0.005016,37,1924,kbytes
f1,esponenziale,naive,100000,0.005115,35,1956,kbytes
f1,esponenziale,naive,100000,0.005208,35,1784,kbytes
f1,esponenziale,naive,100000,0.005167,35,1764,kbytes
f1,esponenziale,naive,100000,0.004901,42,1832,kbytes
f1,esponenziale,naive,100000,0.005226,42,1828,kbytes
f1,esponenziale,naive,100000,0.004811,42,1952,kbytes
f1,esponenziale,naive,100000,0.005172,35,1792,kbytes
f1,esponenziale,naive,100000,0.005261,35,1936,kbytes
f1,esponenziale,naive,100000,0.006249,43,1812,kbytes
f1,esponenziale,naive,100000,0.005181,35,1800,kbytes
f1,esponenziale,naive,100000,0.005239,42,1856,kbytes
f1,esponenziale,naive,100000,0.005093,35,1936,kbytes
f1,esponenziale,naive,100000,0.004642,35,1828,kbytes
f1,esponenziale,naive,100000,0.004836,37,1936,kbytes
f1,esponenziale,naive,100000,0.005476,35,1808,kbytes
f1,esponenziale,naive,100000,0.004886,37,1800,kbytes
f1,esponenziale,naive,100000,0.005125,35,1860,kbytes
f1,esponenziale,naive,100000,0.005136,37,1808,kbytes
f1,esponenziale,naive,100000,0.005321,35,1792,kbytes
f1,esponenziale,naive,100000,0.004873,42,1788,kbytes
f1,esponenziale,naive,100000,0.005417,35,1796,kbytes
f1,esponenziale,naive,100000,0.005691,35,1764,kbytes
f1,esponenziale,naive,100000,0.004969,37,1792,kbytes
f1,esponenziale,naive,100000,0.005083,37,1796,kbytes
