momento,distribuzione,algoritmo,stima,esecuzione,cpu_percent,max_RSS,max_RSS_unit
f1,poisson,ams,151,0.000409,0,1168,kbytes
f1,poisson,ams,151,0.000367,0,1168,kbytes
f1,poisson,ams,151,0.000358,0,1168,kbytes
f1,poisson,ams,151,0.000369,0,1168,kbytes
f1,poisson,ams,151,0.000361,0,1168,kbytes
f1,poisson,ams,151,0.000405,0,1168,kbytes
f1,poisson,ams,151,0.000411,0,1168,kbytes
f1,poisson,ams,151,0.000358,0,1168,kbytes
f1,poisson,ams,151,0.000373,0,1168,kbytes
f1,poisson,ams,151,0.000361,0,1168,kbytes
f1,poisson,ams,151,0.000357,0,1168,kbytes
f1,poisson,ams,151,0.000359,0,1168,kbytes
f1,poisson,ams,151,0.000357,0,1168,kbytes
f1,poisson,ams,151,0.000358,0,1168,kbytes
f1,poisson,ams,151,0.000359,0,1168,kbytes
f1,poisson,ams,151,0.000358,0,1168,kbytes
f1,poisson,ams,151,0.000365,0,1168,kbytes
f1,poisson,ams,151,0.000393,0,1168,kbytes
f1,poisson,ams,151,0.000363,0,1168,kbytes
f1,poisson,ams,151,0.000364,0,1168,kbytes
f1,poisson,ams,151,0.000358,0,1168,kbytes
f1,poisson,ams,151,0.000390,0,1168,kbytes
f1,poisson,ams,151,0.000366,0,1168,kbytes
f1,poisson,ams,151,0.000360,0,1168,kbytes
f1,poisson,ams,151,0.000360,0,1168,kbytes
f1,poisson,ams,151,0.000370,0,1168,kbytes
f1,poisson,ams,151,0.000374,0,1168,kbytes
f1,poisson,ams,151,0.000380,0,1168,kbytes
f1,poisson,ams,151,0.000358,0,1168,kbytes
f1,poisson,ams,151,0.000366,0,1168,kbytes
f1,poisson,ams,151,0.000362,0,1168,kbytes
f1,poisson,ams,151,0.000363,0,1168,kbytes
f1,poisson,ams,151,0.000357,0,1168,kbytes
f1,poisson,ams,151,0.000385,0,1168,kbytes
f1,poisson,ams,151,0.000367,0,1168,kbytes
f1,poisson,ams,151,0.000370,0,1168,kbytes
f1,poisson,ams,151,0.000361,0,1168,kbytes
f1,poisson,ams,151,0.000358,0,1168,kbytes
f1,poisson,ams,151,0.000374,0,1168,kbytes
f1,poisson,ams,151,0.000364,0,1168,kbytes
f1,poisson,ams,151,0.000365,0,1168,kbytes
f1,poisson,ams,151,0.000363,0,1168,kbytes
f1,poisson,ams,151,0.000363,0,1168,kbytes
f1,poisson,ams,151,0.000369,0,1168,kbytes
f1,poisson,ams,151,0.000365,0,1168,kbytes
f1,poisson,ams,151,0.000369,0,1168,kbytes
f1,poisson,ams,151,0.000367,0,1168,kbytes
f1,poisson,ams,151,0.000366,0,1168,kbytes
f1,poisson,ams,151,0.000366,0,1168,kbytes
f1,poisson,ams,151,0.000363,0,1168,kbytes
f1,poisson,ams,151,0.000359,0,1168,kbytes
f1,poisson,ams,151,0.000360,0,1168,kbytes
f1,poisson,ams,151,0.000361,0,1168,kbytes
f1,poisson,ams,151,0.000366,0,1168,kbytes
f1,poisson,ams,151,0.000372,0,1168,kbytes
f1,poisson,ams,151,0.000388,0,1168,kbytes
f1,poisson,ams,151,0.000391,0,1168,kbytes
f1,poisson,ams,151,0.000358,0,1168,kbytes
f1,poisson,ams,151,0.000359,0,1168,kbytes
f1,poisson,ams,151,0.000359,0,1168,kbytes
f1,poisson,ams,151,0.000365,0,1168,kbytes
f1,poisson,ams,151,0.000366,0,1168,kbytes
f1,poisson,ams,151,0.000357,0,1168,kbytes
f1,poisson,ams,151,0.000359,0,1168,kbytes
f1,poisson,ams,151,0.000359,0,1168,kbytes
f1,poisson,ams,151,0.000359,0,1168,kbytes
f1,poisson,ams,151,0.000367,0,1168,kbytes
f1,poisson,ams,151,0.000366,0,1168,kbytes
f1,poisson,ams,151,0.000368,0,1168,kbytes
f1,poisson,ams,151,0.000370,0,1168,kbytes
f1,poisson,ams,151,0.000362,0,1168,kbytes
f1,poisson,ams,151,0.000367,0,1168,kbytes
f1,poisson,ams,151,0.000358,0,1168,kbytes
f1,poisson,ams,151,0.000365,0,1168,kbytes
f1,poisson,ams,151,0.000359,0,1168,kbytes
f1,poisson,ams,151,0.000365,0,1168,kbytes
f1,poisson,ams,151,0.000377,0,1168,kbytes
f1,poisson,ams,151,0.000359,0,1168,kbytes
f1,poisson,ams,151,0.000359,0,1168,kbytes
f1,poisson,ams,151,0.000376,0,1168,kbytes
f1,poisson,ams,151,0.000359,0,1168,kbytes
f1,poisson,ams,151,0.000360,0,1168,kbytes
f1,poisson,ams,151,0.000360,0,1168,kbytes
f1,poisson,ams,151,0.000359,0,1168,kbytes
f1,poisson,ams,151,0.000358,0,1168,kbytes
f1,poisson,ams,151,0.000368,0,1168,kbytes
f1,poisson,ams,151,0.000362,0,1168,kbytes
f1,poisson,ams,151,0.000359,0,1168,kbytes
f1,poisson,ams,151,0.000358,0,1168,kbytes
f1,poisson,ams,151,0.000376,0,1168,kbytes
f1,poisson,ams,151,0.000358,0,1168,kbytes
f1,poisson,ams,151,0.000361,0,1168,kbytes
f1,poisson,ams,151,0.000360,0,1168,kbytes
f1,poisson,ams,151,0.000358,0,1168,kbytes
f1,poisson,ams,151,0.000358,0,1168,kbytes
f1,poisson,ams,151,0.000358,0,1168,kbytes
f1,poisson,ams,151,0.000379,0,1168,kbytes
f1,poisson,ams,151,0.000359,0,1168,kbytes
f1,poisson,ams,151,0.000366,0,1168,kbytes
f1,poisson,ams,151,0.000361,0,1168,kbytes
