momento,distribuzione,algoritmo,stima,esecuzione,cpu_percent,max_RSS,max_RSS_unit
f0,uniforme,naive,201,0.003225,80,1264,kbytes
f0,uniforme,naive,201,0.003419,75,1264,kbytes
f0,uniforme,naive,201,0.003329,75,1264,kbytes
f0,uniforme,naive,201,0.002255,66,1264,kbytes
f0,uniforme,naive,201,0.002256,66,1264,kbytes
f0,uniforme,naive,201,0.002283,66,1264,kbytes
f0,uniforme,naive,201,0.003386,75,1264,kbytes
f0,uniforme,naive,201,0.002260,66,1264,kbytes
f0,uniforme,naive,201,0.003379,75,1264,kbytes
f0,uniforme,naive,201,0.002263,66,1264,kbytes
f0,uniforme,naive,201,0.002275,66,1264,kbytes
f0,uniforme,naive,201,0.002250,66,1264,kbytes
f0,uniforme,naive,201,0.002255,66,1264,kbytes
f0,uniforme,naive,201,0.002286,66,1264,kbytes
f0,uniforme,naive,201,0.002291,66,1264,kbytes
f0,uniforme,naive,201,0.002269,66,1264,kbytes
f0,uniforme,naive,201,0.002263,66,1264,kbytes
f0,uniforme,naive,201,0.002251,66,1264,kbytes
f0,uniforme,naive,201,0.002284,66,1264,kbytes
f0,uniforme,naive,201,0.002256,66,1264,kbytes
f0,uniforme,naive,201,0.002254,66,1264,kbytes
f0,uniforme,naive,201,0.002254,66,1264,kbytes
f0,uniforme,naive,201,0.002254,66,1264,kbytes
f0,uniforme,naive,201,0.002306,66,1264,kbytes
f0,uniforme,naive,201,0.002302,66,1264,kbytes
f0,uniforme,naive,201,0.002263,66,1264,kbytes
f0,uniforme,naive,201,0.002252,66,1264,kbytes
f0,uniforme,naive,201,0.002279,66,1264,kbytes
f0,uniforme,naive,201,0.002264,66,1264,kbytes
f0,uniforme,naive,201,0.002281,66,1264,kbytes
f0,uniforme,naive,201,0.002258,66,1264,kbytes
f0,uniforme,naive,201,0.002271,66,1264,kbytes
f0,uniforme,naive,201,0.002252,66,1264,kbytes
f0,uniforme,naive,201,0.002254,66,1264,kbytes
f0,uniforme,naive,201,0.002259,66,1264,kbytes
f0,uniforme,naive,201,0.002253,66,1264,kbytes
f0,uniforme,naive,201,0.002262,66,1264,kbytes
f0,uniforme,naive,201,0.002254,66,1264,kbytes
f0,uniforme,naive,201,0.002251,66,1264,kbytes
f0,uniforme,naive,201,0.002260,66,1264,kbytes
f0,uniforme,naive,201,0.002250,66,1264,kbytes
f0,uniforme,naive,201,0.002263,66,1264,kbytes
f0,uniforme,naive,201,0.003406,75,1264,kbytes
f0,uniforme,naive,201,0.002256,66,1264,kbytes
f0,uniforme,naive,201,0.002315,66,1264,kbytes
f0,uniforme,naive,201,0.002262,66,1264,kbytes
f0,uniforme,naive,201,0.002265,66,1264,kbytes
f0,uniforme,naive,201,0.002283,66,1264,kbytes
f0,uniforme,naive,201,0.003370,75,1264,kbytes
f0,uniforme,naive,201,0.002270,66,1264,kbytes
f0,uniforme,naive,201,0.002252,66,1264,kbytes
f0,uniforme,naive,201,0.002254,66,1264,kbytes
f0,uniforme,naive,201,0.002253,66,1264,kbytes
